Nikki Juston
Peter Kanellos
Robert Katscher
Maria Kierzkowa
Walter Ladengast
Linda Pini
Raoul Lange
Alfredo Lenci
Harry Linkey
Charles O. Locke
William H. Lynn
Lux MacBride
Townsend Martin
Osip Merlatti
Meyrick Milton
Harold Minjir
Clarence Muse
Rudolf Nelson
Bea Nigro
Anna Q. Nilsson
Shunrô Oshikawa
Gunnar Ossiander
Leokadia Pancewicz-Leszczynska
Alton U. Parker
Laura Pierpont
Amilcare Ponchielli
August Wilhelm von Preußen
Richard Purdon
Vasiliy Rakhals
A.R. Rawlinson
Luther Reed
Frederic Remington
Al Richmond
Conrad Richter
Victor Rietti
Charley Rogers
Gene Rogers
Kennedy Russell
Marthe Sarbel
S. Cartaino Scarpitta
Anne Schaefer
Lee Scott
Gosta Segercrantz
Dora Tulloch
Larry Shay
Bohumír Simek
Russell E. Smith
Helen St. Rayner
Albert Steinrück
Hugo Stenlund
Ladislav Stroupeznický
Sándor Szalma
Cherokee Thornton
Ottó Torday
Jopie Tourniaire
Abe Tuvim
César Vanoni
Tilly von Kaulbach
Julia Walcott
Freddie Watts
Anson Weeks
Stefan Weiß
Nanny Westerlund
Gilson Willets
Ludwig Wolff
Pál Zilahi
Douglas Burley
Fred Lake
Antoni Cwojdzinski
Henri Darcet
Esperanza Iris
Renato Balestrero
Carlos Cabral
Stanley Murphy
Karolína Vávrová
Mirzaagha Aliyev
Danny Bowen
Dorothy Arville
Frank Owen
Telemaco Ruggeri
Irma Major
Edouard Martin
Lizzie Andrew Borden
Arthur Donovan
Nathan Söderblom
Nikolay Nekrasov
Lily Laskine
Nikolay Yanet
Ruth Taylor
Mária Fáskuty
Sándor Rott
Louis Young
Nancy Astor
Battling Siki
Sherman Adams
Gaston
Vasile Toneanu
Tamitarô Onoe
Wilbur Wright
Emanuel Viktor Voska
Barrington Carter
Jean Binet
Ernest Gillet
Lewis James
Kaapo Murros
Frank Wilcock
Bob Neyland
Shunrô Takeda
Thomas Harris MacDonald
Edvard Nielsen-Stevns
Clyde Hudkins
Louis D. Brandeis
Sabina Lukovskaya
Georgiy Yanikovskiy
Charles Maurras
Nan Gable
Samuel Hopkins Adams
Arthur Alexander
Italia Almirante-Manzini
Corny Anderson
Duggie Ascot
Karl Attenberger
Harry A. Bailey
J.H. Barnes
Franklyn Barrett
Gloria Bayardo
Frederic R. Bechdolt
Dajos Bela
Johannes Bergfeldt
J.A. Berst
Theodor Berthels
Guy Bevier
Florence Billings
Roman Blahník
Pavel Blyakhin
Gemma Bolognesi
Raymond Bond
Paul Bourget
Agnes Brantford
A. Seymour Brown
Kenean Buel
H.J. Byron
Aleksei Chapygin
Vivienne Chatterton
Colin Clements
Charles A. Comiskey
A.B. Conkwright
Hal Cooke
Curtis Cooksey
Clyde Courtright
John Cowell
Félix Dafauce
Marcel Dassault
J. Gunnis Davis
Jack Dawn
Edmund Day
Ricardo de la Vega
Johan De Meester
William De Vaull
Rudolf Del Zopp
Adolf Dell
Harris Dickson
W.B. Eason
Nelle Richmond Eberhart
Kaja Eide Norena
Eusebio Fernández Ardavín
Gloria Fonda
Agnes Franey
Leo Friedman
Antonio Galé
Naval Gandhi
Ottar Gladvedt
Frank Hardy
Gerald Hargreaves
Knud Heglund
Samuel E. Hines
Jack Hobbs
Olin Howland
Ian Hugo
Julius Hälsig
Margaret Joslin
Bert Kalmar
Lillian Knight
Kasuke Koizumi
Alfred Krupp
Janina Krzymuska
Ari Leschnikoff
Hughes Macklin
Nicola Maldacea
Sixten Malmerfeldt
Pick Malone
Christy Mathewson
S. Barret McCormick
Patrick Sylvester McGeeney
John McManus
Jerry Miley
Carlotta Monterey
Kristian Møllback
Hazel Neason
Paul Nicholson
Frederick O'Brien
Aleksandr Olshanetsky
Roberto Omegna
Jack Paul
Wray Bartlett Physioc
Leon Popescu
Gaston Portefaix
Chauncy Pyle
Gonzalo Queipo de Llano
Herman Rasch
Man Ray
Rita Sacchetto
Félix Samper
Barney A. Sarecky
Stanley Sargent
Ludwig Schaschek
Carrie Scott
Forrest Sherman
Blair Smith
Edward Sorley
Newell Sparks
Ivy Stanborough
Porter Strong
Dorothy Summers
Oscar Söderholm
Joseph Urban
Robert A. Van Wyck
Beatrice Van
Ferdinand von Alten
Franz von Papen
Cruys Voorbergh
Rube Waddell
Polly Walker
Hans Wassmann
Clifton Webb
Vilém Weiss
Mortimer Wheeler
Mrs. Russ Whytal
Ethel Williams
Charles Wilson
Max Wulson
Adolph Zukor
Henri Étiévant
Jean Absil
William Meredith
Krustyo Sarafov
Jimmy Hill
Nilde Baracchi
Annette Hatten
Aleksandr Khovanskiy
Géza Marton
Laura Bullivant
Lajos Bazsay
C.L. Dice
Constantino Brumidi
Maverick Terrell
Jack Carson
Francisco Serrador
Phil Hunt
Harvey Helm
Miff Mole
Robert Rosenthal
Henry Walter Barnett
Edward H. Conger
Black Elk
Lucjana Bracka
Frank La Forge
Prins Valdemar
Miles J. Burns
Irwin Dash
Frederick Woodhouse
Maxime Léry
Queen Olga
James Beauchamp Clark
Ernst von Wildenbruch
Magda Bäumken
Zan
Sadie Speight
William Calkins
Kathlyn Dempsey
Richard L. Simon
George J. Trinkaus
George E. Lee
Selma Kurz
Frantisek Kubka
Isidore de Lara
Mikhail Mayskiy
Albert Arthur Allen
Titaÿna
Gabriele Modl
James P. Francis
Ervin Denecke
Karl Hermann Frank
May Wilson Preston
Kenneth Styles
Kenjiro Takayanagi
Joseph Montrose
L. Frank Baum
Ruth Gordon
Oliver T. Marsh
Antonín Dvorák
Sam Allen
Maxine Alton
Dave Anderson
Ida Andorffy
Paule Andral
Martha Angerstein-Licho
Graça Aranha
Abel Baer
Aileen Bagot
Michael Balcon
Brooks Benedict
Gertrud Bergmann
Clara Blandick
Dell Boone
Georgiy Budarov
Charlotte Böcklin
Margaret Campbell
Ivan Cankar
Betty Carpenter
Artur Cederborgh
Mady Christians
Regina Connelly
Pancho Cossío
Walter Craven
N.R. Cregan
Milos Crnjanski
Charles Crockett
Frank Dae
Ernest E. Dagnall
Charles Darnton
Mary Davis
Richard Day
Jean Dixon
Jan Domela
John Dunsmuir
Janusz Dziewonski
Gösta Ekman
Seymour Felix
Millan Fjellström
Michel Floresco
Susanne Friis
Milán Füst
Federico García Lorca
Richard Garrick
A.E. George
Douglas Gerrard
Rube Goldberg
Jane Goude
Denise Grey
Jeanne Grumbach
Charles Guthrie
Ludwig Hardt
B. Russell Herts
Taylor Holmes
Sigrid Holmquist
Florence Howard
Lulu Mae Hubbard
Edward Jobson
Hedwig Keller
Marie Kendall
Rose Kennedy
Doris Kenyon
Victor Kilian
Manfred Koempel-Pilot
Saima Korhonen
Vagn Kramer
Murray Leonard
Jalo Lesche
E.D. Leshin
Heinz Lingen
Harold Warner Lloyd
Richard Lundin
Roger James Manning
George Manship
Mae Marsh
Jean-François Martial
Dan Mason
Charles Maudru
Nelson McDowell
Edward McNamara
Alois Mecera
Muriel Minty
Boris Morros
Henri Nassiet
Paul Neal
Richard Neill
Karel Nemec
James Oppenheim
Louise Owen
Jerome Patrick
J.K. Pitcarin
Thomas Pratt
Ragnhild Prim
Gösta Qvist
Bernard B. Ray
Fred Reese
Eugene Manlove Rhodes
Edward H. Robins
Bogart Rogers
Jules Romains
David E. Rose
Viran Rydkvist
Guido Salvini
Laurene Santley
Fred Sersen
F.B.J. Sharp
Keith Shepherd
Harry Short
Yevgeni Slavinsky
Albert J. Smith
Sidney Snow
Oiva Soini
Ralph Soncuya
Cruz e Sousa
Will Stanton
Edith Strickland
Kirsti Suonio
Boris Tamarin
Arthur Tauchert
Gladys Tennyson
John Charles Thomas
Katherine Cecil Thurston
Fred Tooze
Bess True
Aleksandre Tsutsunava
Ethel Turner
Robert Brooks Turner
Frank Wedekind
Raymond Wells
Edna West
R.B. Wharrie
Harry Willingham
Fred Windemere
Harry Woods
Harry M. Woods
Alec Worcester
Alice May Youse
Carl-Ivar Ytterman
Sergei Zabozlayev
María Esther Podestá
J.B. Morton
Boris Velikanov
Jean Arp
Benedek Baja
Nell Foltz
Thomaz de Tullio
H.B. Marriott Watson
Andrew McMaster
Gustaf Tenggren
Jenõ Gyalui
J.T. MacMillan
Ernest Lauri
Earl Lynn
Harry Mason
Jan Nepomucen Miller
Di Cavalcanti
Nikolay Monakhov
Max Kalbeck
Henny Lauritzen
L.S. Breadner
Frank Testera
Annie Hartley
Leon Stukelji
Dimitri Smirnoff
Rudolf Kurz
Max Rosher
Edmond Fleg
Ryszard Biske
Elisaveta Fen
Richard Codman
Agnes Brissmann
Clarence Lyndon
Elena Bindokaite
Graham Rawson
Michaelson
Konstantin Sannikov
Bram Gunterstein
J. Bruce Ismay
Agathe Backer-Grøndahl
Fanny Sterling
Ernest Louis
Sándor Sásdi
Bessie Abbott
Heinrich Gärtner
Roland Totheroh
Edward R. Abrams
Mario Almirante
Arturo Ambrosio
Grigori Arustanov
Jacques Audiberti
Bud Barsky
Béla Bartók
A.W. Baskcomb
Ilona Hegedüsné Berzétey
Bjørn Bjørnson
Ruth Bolgiano
Charles Brabin
André Breton
Walter Browne
Phani Burma
George Burns
Bertil Carlson
Amelia Chellini
Bliss Chevalier
Henry Christoffersen
Esme Church
Hal Clarendon
Ruth Cummings
Eugène Daigneault
Dorothy Dalton
Dante
James D. Davis
Claude Delvincourt
Wilhelm Diegelmann
Grigoriy Dolgov
Nicholas Dunaew
Gonda Durand
Austin Egen
Julio Espí
Procópio Ferreira
Alexander Field
Edith Fitzgerald
Heinrich Fraenkel
Sándor Fülöp
Mario Gallina
Gabriel García Moreno
Robert Garrison
Herman Gellin
Irma Génin
Marcel Gerbidon
Einar Gerhardsen
Guy Gilman
Helen Gilmore
Marcello Giorda
Ivan Goncharov
Frank B. Good
Alexis Granowsky
Stax Graves
Olga Gzovskaya
Henry Hadley
Robertson Hare
Alfred Harris
Hans Herbert
Coen Hissink
Bert S. Hodges
Burton Holmes
Gerda Holmes
Louis Horst
Josef Cíger Hronský
Jack Hulcup
Toni Impekoven
J.H. Ingraham
Georg Jarno
Otakar Jeremiás
Chic Johnson
Eddie Kane
Fred Karno Jr.
F. Serrano Keating
Harry Kelly
Hulda Keskinen
King Boris III
Malcolm Knight
Alice Knowland
Nikolai Kostromskoy
Wesley Lake
Trude Lehmann
Sinclair Lewis
Howard Lindsay
James Lindsay
Fritz Links
Ernie Lotinga
James MacArthur
Jimmy Mageean
Charles Magnusson
Nellie Manley
Andrzej Marek
Jane Marken
Paul Marquardt
Knut Martin
Carlos Martínez Baena
Philip W. Masi
A.G.L. McNaughton
William Mercur
Yvette Mitchell
Grandma Moses
George Mozart
Florabel Muir
Zsigmond Móricz
Pinna Nesbit
Emilie Nielsen
Dennis Noble
Robert W. Paul
Katherine Perry
Henry Pettitt
William E. Pettus
Ale Porkka
William Postance
Francis Powers
Joseph Quillan
Minnie Rayner
Husain Reyadh
Freddie Rich
Ray Ripley
Humberto Rodríguez
Rognoni
Alberto Salvi
Ira Schuster
Vincent Scotto
Rosalind Shaffer
Dorinea Shirley
Hilda Sims
Olaf Skavlan
Edward Spears
Eliot Stannard
Günther Stapenhorst
Harald Steen
Harlan F. Stone
Robert Strange
Agnes Straub
Howard Sturge
Aleksandr Sumarokov
Sándor Szlatinay
Al Taylor
William Desmond Taylor
Ernest Thesiger
Musei Tokugawa
Charles E. van Loan
Gohr Van Vleck
Ellinor Vanderveer
Pearl Varvalle
Eftimie Vasilescu
Stanley Vilven
Nikolay Voronov
Saimi Vuolle
Douglas Wakefield
Wilfred Walter
Henry Weaver
Walter Weiße
R.P. Weston
Håkan Westergren
Gisken Wildenvey
William E. Wing
Eleanor Woodruff
Anthony J. Xydias
Alex Faassen
James W. Maddin
Glauco Velasquez
Eliza Binemeciyan
Sándor Garamszeghy
János Orosz
Gyula Somogyváry
Pieter Gerbrandy
Alfred Vetter
Juan Miguel Velich
Walter Dornberger
William Heneage Ogilvie
Henry Clay Work
József Gaál
Dinks Patterson
Spiridon Louis
William A. Russell
J.W. Lytle
John J. McNally
Carey Morgan
Arthur Weinschenk
Stanley Faithfull
Maurice Baring
Herbert Tjadens
Suiho Tagawa
Dagmar Dahlgren
William Hargreaves
Vaclav Jirikovsky
Nat Holman
Konrad Gebhard
Imre Pethes
Olga Wohlbrück
Max Maurey
Gennaro Pantalena
Bohumil Zahradník-Brodský
Günter Oskar Dyhrenfurth
Max Asnas
Dorothy Thomas
Eero Selin
Mercedes Delpino
Heinrich Lübke
Svend Cathala
Oscar Holst
Johan Jensen
Frederik Henriksen
Erich von Falkenhayn
Géza Lipótné Zichy
Frederick Meads
Harry Akst
Walter Abel
Max Abramson
Yevgeniy Agurov
Alice Ehlers
Nikolai Aleksandrov
George Alison
Parshwanath Yeshwant Altekar
Heinz Altringen
Edit Angold
Albert Arid
Otto Baecker
Eddie Baker
Alexander Bako
Les Bates
Rex Beach
Fred Behrle
Viktor Bek
Dorothy Bellew
René Blancard
Henriette Blazer
Fred Bonny
Romeo Bosetti
Arthur Bourchier
Houston Branch
Robert Browning
William Jennings Bryan
Jacob Breda Bull
Robert Cain
Pat Calhoun
Aleksandr Khanzhonkov
Harold Christie
Teh Chu
Gilbert Clayton
Henry Clive
Carlotta Coerr
Gustav Czimeg
Emilia D'Oliveira
Vianna da Motta
Roy Darling
Hubert Henry Davies
Frédérique De Grésac
Charles Delaney
Eileen Dennes
William C. Dowlan
Bruno Duday
Rex Dunn
Douglas Durkin
Carl Einstein
Edith Erastoff
Max Ernst
François Félix Faure
Gloria Ferrandiz
Sylvette Fillacier
Arthur Fischer
Mervyn Freeman
Tom Gallon
Crosbie Garstin
Art Goebel
Inez Graf
J.E. Grinstead
Georg Grönroos
Claud Gurney
Hjalmar Gullberg
Stella Hammerstein
Grit Hegesa
Lisa Holm
Robert J. Horner
Vance Hoyt
Margarethe Hruby
Henrik Ibsen
John Ince
Frederick J. Jackson
Pete Jacobs
Hannah Jones
Gustaf Kadelburg
Hristina Kalogerikou
Willy Kaufman
Vladimir Korolenko
Lothar Körner
Suzanne Lalique
Ernst Laskowski
R.T. Layton
Harry Lee
Louis Lumière
Stanley Mack
Louise Marquet
Lawrence McCloskey
Ralph McComas
Harry McNaughton
Finn Mehlum
Ludwig Meybert
Esther Michelson
Florence Midgley
Margot Morgan
B.S. Moss
Elizabeth Murray
Georges Méliès
Nikolai Nademsky
Max Nemetz
Gösta Nohre
Kerstin Nylander
Russell Patterson
Henri Peters-Arnolds
Henri Pieck
Elith Pio
Robert Pitkin
Salvador Quiroz
Charles Reisner
T.W. Robertson
Mikhail Rodzyanko
Charles Rosoff
Marcel Rousseau
Ernest G. Roy
Roland Rushton
Tiny Sandford
José Santpere
Hanns Saßmann
Fred Sealock
Boris Shlikhting
Marion Singer
Howard Smith
Marguerite Snow
Adrienne Solser
Bella Starace Sainati
James E. Sullivan
Mandi Terho
Clark W. Thomas
Lizette Thorne
Arthur Treacher
Ann Trevor
Terig Tucci
Kiyohiko Ushihara
Philip Van Loan
Amparo Villegas
Leopold von Ledebur
Wolfram von Richthofen
Judith Vosselli
Regina Wallace
Lucille Ward
Dorrit Weixler
Maria Wendt
Alfred White
Chrissie White
F. Stuart Whyte
Brember Wills
Joy Winthrop
Douglas Wood
Wee Georgie Wood
Lechmere Worrall
Florence Yoch
Desa Dugalic
Lizzie Macnichol
Viggo Cavling
Reinhardt Fraunfelder Sr.
Arthur George Gaston
Adorján Nagy
Keith Park
Thérèse Casgrain
Leonid Lazarev
Filoteo Alberini
Florence Austin
Oskar Gallay
Maria Ley
Battling Nelson
J.H. Martin
Florine Hanna
William Winchester
Jay Alan Klein
Josef Dischner
Yuzuru Kume
Hristo Vakarelski
Lovis Corinth
Evangeline W. Andrews
Demetrios I. Mitsoras
William Sidmore
Randolph McCoy
Marr Mackie
Charlie Grimm
Miguel Ruiz Moncada
William Hale Thompson
Fortune Gallo
Paolo Ferrari
Jimmie Hodges
Eve Dickson
Ben Ray Redman
John Gambling
H. Walford Davies
Marie Madeleine
Christian Schiefer
Ludwig Bechstein
Gunnar Heiberg
Zofia Dromlewiczowa
Ludomir Rózycki
Clare A. Briggs
Arthur Luther
Harold Rice
Corinne Alsop Cole
Vlasta Marcanová
Julius Skrlandt
Joan Salvat Papasseit
James F. Fielder
Giorgio Vigolo
Paul Stathes
Urbain J. Ledoux
Elisabeth Schnack
Eugene Thurston
Norval Baptie
Antal Radó
Irén Szûts
Fritz Lang
Richard Barthelmess
Erik Aaes
Bernd Aldor
Muriel Alexander
Stephen Ames
George W. Anson
Elizabeth Arkell
H.H. Asquith
Aluísio Azevedo
Levi Bacon
Oreste Bilancia
Clarence Barr
Schamyl Bauman
Narayan Prasad Betaab
Stefania Betcherowa
Vivian Blackburn
Hugh Boswell
Gladys Brockwell
Charles D. Brown
Jack Bruggy
Sidney Carlyle
Moon Carroll
Jules Chancel
Pauline Chase
Downing Clarke
Walter P. Cole
Victor de Cottens
Paul Cotteret
Roy Coulson
William J. Cowen
William Crolly
Sidney Cushing
Gertrud David
Zoe Davis
Marguerite de Morlaye
Emily Dickinson
Gracie Doll
Evelyn Dumo
Maria Duleba
Scotty Dunsmuir
Louis Durham
Dave Dyas
Jack Eagan
Gladys Earlcott
Carl Ehrhardt-Hardt
T.S. Eliot
Dwain Esper
Ferenc Farkas
Irene Fenwick
Sid Fields
'Senator' Ed Ford
Justus Miles Forman
J.C. Fowler
Al Friedlander
Peter Fritch
Conchita Gentil Arcos
Kali Prasad Ghosh
Robert Stowe Gill
John Glendinning
Jules Eckert Goodman
Stanislaw Grolicki
Ernst Gronau
Edward Gross
Maria Grünwald-Bertelsen
Jenö Heltai
F. Herrick Herrick
Percy Higginson
Walt Hoban
Homer Hobson
Tenen Holtz
Jack Howarth
Vladimir Yorish
Georg Irmer
Viktor Jacobi
René Jeanne
Édith Jéhanne
Hubert Julian
Gyözö Kabók
Ernst Karchow
E. McKnight Kauffer
Edgar Keller
Riek Kloppenburg
Charlott Knight
Violet Knights
Helen Kohn
Michel Kovachevitch
Ivan Lagutin
Gerhard Lamprecht
James Lee
Forrest Lewis
Celia Lovsky
A.V. Ludvík
Ester Lundh
Anna Löfström
William B. Mack
Ian Maclaren
Kenzô Masaoka
René Maupré
Andrew Mazzei
Ernest McKay
Frank Meredith
Florence Montgomery
Dan Moyles
Mayo Newhall
Charles Newton
Solveig Oderwald-Lander
Anna von Palen
Josefa Pechlatová
Milorad Petrovic
Augustus Phillips
Henrik Pontoppidan
Bolek Prchal
Jimmy Punter
Charles F. Pyke
Benito Pérez Galdós
Helen Ray
George Reed
Ruth Renick
Lidiya F. Ryndina
Ray Rockett
A.M. Salomon
Margaret Sanger
George Scarborough
Hermann Seldeneck
Ernest Shackleton
Betty Shale
Otis Skinner
Margaret Smith
Dragoljub Sotirovic
Farren Soutar
Henry Stanford
Edward Dean Sullivan
Kaija Suonio
Viktoriya Tomina
Roy Travers
Charles W. Travis
John Twist
F.J. Van Halle
Jozka Vanerová
Paul von Woringen
Aleksandr Voznesensky
Johnnie Walker
Otto Wallburg
E. Lewis Waller
Louis Weiss
Joseph J. Weston
Edith Wharton
Heinrich Witte
Ashton Wolfe
Sam Wood
Sam Wurtzel
Doris Yorke
Hal Young
J. Arthur Young
Josef Bonime
Enrico Giaccone
H.C. Bunner
Marcel Frym
Milo Milunovic
Karl Gelfius
Machaquito
Ezequiel Martínez Estrada
Blaine Pearson
Olga Dussan
Jeanne Laval
Edith Blythe
Holt D. Lindslay
Austen Henry Layard
Zsigmond Kemény
Mrs. Pierce
Carlo Pedrotti
Geni Sadero
Shojiro Sawada
Nikolay Chesnokov
Maurice Vinot
Albert Maurer
Piero Bargellini
Francisco Alonso Sánchez
Jerry Jarnagin
Halina Bruczówna
Ebba Lorentzen
Reynolds Evans
Ivans
Lina Meittinger
Nap de la Mar
George Henderson
Benno Moiseiwitsch
Hildegard Wall
Stanislav Vinaver
Amedeo Chiantoni
Paul Gilbert
Adolph Winninger
Marie Schmidt
Tyyni Tuulio
Piotr Hryniewicz
Hynek Lazanský
Otakar Chmel
Henri Laurens
Foster Leonard
Vilmos Sáfrány
Deacon Litz
Gisela von Arnim
Richard H. Tobin
Ödön Pajor
Solanus Casey
Alvin Wyckoff
Robert Ames
Allegretti Anderson
Pearl Anibus
Ubaldo Arata
Nikolay Aseev
Hermann Asmus
Frank Austin
Felix Basch
Louise Bates
Franklin Batie
May Benson
J.A. Bentham
Dick Bernard
Curtis Bernhardt
Norah Blaney
Beulah Bondi
Massimo Bontempelli
Danny Borzage
Oscar Bovill
William Bowman
Robert Burnier
Hall Caine
Tora Carlsson
James W. Castle
William Collier Sr.
Betty Compson
Heinie Conklin
James Cooley
Kate Corbaley
William Cowper
Ugo D'Orsi
Rosemary Dean
Cino Del Duca
Julia Delgado Caro
Royal Douglas
Mrs. Grace Eline
Earl Esola
Dario Faralla
Josef Maria Frank
Paul Frank
Elsie French
Milada Gampeová
Maria Gella
Georg John
Germaine Gerlata
Shaun Glenville
Al Goering
Kenneth S. Goodman
Hans Karl Gottschalk
Elmer Grandin
William Grew
Bill Griffiths
Rosa Grünberg
Boris Gusman
Marcelle Géniat
Chuck Hansen
Fred Hearn
Henry Herzbrun
E. Gilbert Howell
Paul Irving
Jimmy James
Joffre
Emil Johansson
Oscar Johansson
Hiram Johnson
Ernest Joy
Hans Junkermann
Willy Kaiser-Heyl
Robert Emmett Keane
George F. Kelley
Tom Kennedy
Julius Klein
Hugo B. Koch
Dosio Koffler
Arvo Kotilainen
Helge Krog
Sydney Kyte
J. Aldrich Libbey
Jeanne Lion
Charles Lung
Halina Luszczewska
Mária Lázár
Daniel Makarenko
Jeanne Marie-Laurent
Harry McCoy
George A. McDaniel
Gordon McLeod
Dexter McReynolds
Wilbert Melville
Lois Meredith
Earl Metcalfe
Olga D. Mojean
Ralph Morgan
Hans Nerking
Rudolf Nízkovský
Aleksandra Panova
George D. Parker
Frank Oliveras
Dorothy Peterson
Marie Pio
John Powers
John Precht
Yvonne Printemps
Antal Páger
Lauri Rautala
Gabrielle Rosny
Alfredo Rosário
Joe Rue
Yuri Zhelyabuzhsky
Robert Scholz
Plácido Sequeiros
Walter Serner
Irena Skwierczynska
Ernie Smith
Nusi Somogyi
Odoardo Spadaro
O.M. Steiger
Betsy Stoddard
Bernard Suss
Nikolai Suvorov
Karin Swanström
Edwin Thanhouser
Blanche Thompson
Red Thompson
Anna Thorell
Dan Tobey
Eduard Toldrà
Youcca Troubetzkov
Tristram Tupper
James Vincent
Ben Walker
Jack Waltemeyer
Olive Walter
Minor Watson
Bert Wheeler
Bransby Williams
Millard K. Wilson
Christa Winsloe
Dennis Wyndham
Alex Yokel
Edwin Campbell
Joe Spree
Jenõ Kiss
Lajos Hirsch
Henri Hirschmann
Ellen Siersted
Jane Renouardt
E. La Croix Du Duit
Louis A. Hirsch
Karen Fredersdorf
Wallace Stevens
Duffy Lewis
Raymond Baldwin
Walter Bentley
Semseddin Sami
Ludwik Ziemblic
Oscar Johnson
Nadezhda Smirnova
Vera Stravinsky
Pauline Viardot
Eugen Gura
Alfred Reynolds
Fritz Steidel
Károly Mihályfi
John Murphy Farley
James R. Quirk
Walter O. Briggs Sr.
Emmy Destinn
Richard Bars
Mitja Nikisch
Ferencné Olgyay
Amalia Kasprowicz
Karl von Zieglmayer
Josef B. Malina
Josef Wanderer
Fredric Wertham
Joseph Fuchs
Klemens Puchniewski
Hieronim Zuczkowski
Richard Valentine Pitchford
Randall Thompson
Max Garnetz
Kan Hayashi
Ralph Nairn
King Baggot
Giulio Antamoro
Rosita Arriaga
Thomas Atkins
Germaine Auger
Ivo Badalic
Rudolf Bamberger
Somers Bellamy
Victoria Benedictsson
Ernest Benham
Riek Berkhout
Matthew Biddulph
Gösta Björkman
Marie Blanche
Thomas Bouchard
Dion Boucicault Jr.
James Bradbury Jr.
Robert N. Bradbury
Gardner Bradford
Cyrus Townsend Brady
Fanny Brice
Howard Brooks
Ada Brown
Wilhelm Brückner
Georg Burghardt
Tom Burke
Orville Caldwell
Helen Gammeltoft
Hattie Carnegie
Josephine Chippo
Kate Chopin
Lillebil Ibsen
Courtney Ryley Cooper
Hilda Cowley
E.E. Cummings
Otto Detlefsen
Arthur Devère
Grete Diercks
John Dill
Beulah Marie Dix
Charles Caldwell Dobie
Empress Zita
Ágnes Eszterházy
Gabriel Fauré
Verna Felton
Rudolf Fernau
Wenceslao Fernández Flórez
Severo Fernández
Tom B. Forman
Victor Francen
Ada Gifford
Alfons Godard
Bert Gordon
Alakbar Huseynzade
Niko Gvaradze
John Wesley Hardin
Beatrice Harrison
Basil Macdonald Hastings
Frithiof Hedvall
Rudolf Hess
John Hyams
Ville Hänninen
Si Jenks
Helga Jerome
Nicolai Johannsen
Matsutarô Kawaguchi
Allen Kearns
William Kent
Walter Koessler
Tadeusz Konczyc
Kenny Koontz
Jules Kruger
Julian Krzewinski
Sam Landers
Sheridan Le Fanu
Ila Lee
Helen Lewis
Ward Lyons
J. Farrell MacDonald
Rose Michtom
Yevgeni Mikhajlov
Walter Miller
Rhea Mitchell
Arthur Morrison
John F. Morrissey
Eugene Mullin
Rudolf Myzet
Vladimir Nabokov
Otto Nelson
Eri Neumann
Karin Norman
Elsa Nyblom
Daniel J. O'Brien
Curt Oertel
Bror Olsson
Reginald Owen
Walter Pallman
Ted Parsons
Nelson Phillips
Alfred Piccaver
Aleksandr Pirogov
Joynson Powell
Tyrone Power Sr.
Paulino Quevedo
Max Rabinowitz
Janet Rathburn
Eddie Redway
Maria Reisenhofer
Ellen Richter
Orfilia Rico
Stuart Robson
Emile Santiago
James Schneider
Ethel Shannon
J.L. Sigler
Hilding Skjöld
Edwin Stanley
Edith Storey
George W. Stout
Giovanni Tomatis
Martti Tuukka
Joe Varga
Hugo von Hofmannsthal
Charles E. Whitaker
Pearl White
Augusta Jane Evans Wilson
Chester Withey
Cobina Wright Sr.
Margaret Wycherly
Walter Zeiske
Hugó Déri
Robert McWade Sr.
Edd Russell
Harold J. Tannenbaum
Joe Farey
Della Mullady
Auguste de Villiers de L'Isle-Adam
Mustafa Kemal Atatürk
Mihály Vincze
James Griffin
Paramahansa Yogananda
Francisco Matarazzo
Ellen Nielsen
Will M. Cressy
Mátyás Némedy
Taisuke Matsumoto
Dave Bancroft
Elmer Fryer
Kathryn Stuberg
Ferenc Ujvári
Jan Mrozinski
Miguel Tamayo
Frank Fredrickson
George Preston Marshall
Wilfred Payne
Charles Lakin
Kirill Marinchenko
Jeanne Tramcourt
Joseph Whitley
Felix Philippi
Angelino de Oliveira
Friedrich Schütze
Herbert Trench
Kakumatsuro Arashi
Olive Fox
Otakar Svec
Benny Kauff
Rudolf Alexander Schröder
Anna Freud
Martin Luther King Sr.
Leopold Natzler
Eduardo Fabini
Dino Grandi
Gabriel Montoya
Irving Yates
Edith Norup
Charles Phelps Taft
Reginald Selleck
J. Berni Barbour
Mary Fisher
Vaughn De Leath
Oliver Lyttleton
Shadrack E. Graham
Thomas Mann
Frances Agnew
Josef Albrecht
Marcel André
Franklyn Ardell
Valy Arnheim
Michael Audley
Avet Avetisyan
Meher Baba
Fred Bain
V.L. Barnes
Patrick Barrett
Rudolph Hans Bartsch
Robert Battier
Richard Bennett
Bengt Berg
Julius J. Bloom
Carl Borin
William A. Burton
Guillermo Calles
Gilbert Clark
Edwin R. Coffin
Jack Coogan Sr.
Curt Courant
Viola Dana
Karl Dane
Dol Dauber
Princess Marie De Bourbon
Joe De La Cruz
Jacques Lasseyne
Albert Decoeur
Sonia Delaunay
George Doonan
Paddy Drew
Tote Du Crow
Sarah Duhamel
Charles Dunbar
Tim Durant
Rudolph Eggeman
Elis Ellis
James Favor
Bijou Fernandez
Guido Fiorini
Ray Flynn
Howard Fogg
Giuseppe Fanciulli
